Date,NSE_NO_OF_CONT,NSE_NO_OF_TRADE,NSE_NOTION_VAL,NSE_PR_VAL,BSE_TTL_TRADED_QTY,BSE_TTL_TRADED_VAL,BSE_AVG_TRADED_PRICE,BSE_NO_OF_TRADES,NSE_CAT_RETAIL_BUY_CR,NSE_CAT_RETAIL_SELL_CR,NSE_CAT_RETAIL_AVG_CR,NSE_EQ_RETAIL_BUY_CR,NSE_EQ_RETAIL_SELL_CR,NSE_EQ_RETAIL_AVG_CR,NSE_MRG_OUTSTANDING_BOD_LAKHS,NSE_MRG_FRESH_EXP_LAKHS,NSE_MRG_EXP_LIQ_LAKHS,NSE_MRG_NET_EOD_LAKHS,NSE_CLT_TOTAL_LONG_CONT,NSE_CLT_FUT_IDX_LONG,NSE_CLT_FUT_IDX_SHORT,NSE_REG_INVESTORS,BSE_REG_INVESTORS,NSE_MFSS_NOS_OF_SUB_ORDER,NSE_MFSS_TOT_SUB_AMT,NSE_MFSS_NOS_OF_RED_ORDER,NSE_MFSS_TOT_RED_AMT,NSE_MFSS_TOT_ORDER,NSE_EQUITY_TOTAL_NO_OF_ORDERS,NSE_FO_TOTAL_NO_OF_ORDERS,NSE_COMMODITY_TOTAL_NO_OF_ORDERS,NSE_MF_NO_OF_ORDERS,NSE_MF_NOTIONAL_TURNOVER,NSE_TBG_CM_NOS_OF_SECURITY_TRADES,NSE_TBG_CM_NOS_OF_TRADES,NSE_TBG_CM_TRADES_QTY,NSE_TBG_CM_TRADES_VALUES,NSE_TBG_FO_INDEX_FUT_QTY,NSE_TBG_FO_INDEX_FUT_VAL,NSE_TBG_FO_STOCK_FUT_QTY,NSE_TBG_FO_STOCK_FUT_VAL,NSE_TBG_FO_INDEX_OPT_QTY,NSE_TBG_FO_INDEX_OPT_VAL,NSE_TBG_FO_INDEX_OPT_PREM_VAL,NSE_TBG_FO_INDEX_OPT_PUT_CALL_RATIO,NSE_TBG_FO_STOCK_OPT_QTY,NSE_TBG_FO_STOCK_OPT_VAL,NSE_TBG_FO_STOCK_OPT_PREM_VAL,NSE_TBG_FO_STOCK_OPT_PUT_CALL_RATIO,NSE_TBG_FO_TOTAL_FO_QTY,NSE_TBG_FO_TOTAL_FO_VAL,NSE_TBG_FO_TOTAL_TRADED_PREM_VAL,NSE_TBG_FO_TOTAL_PUT_CALL_RATIO,NSE_TBG_COM_FUT_QTY,NSE_TBG_COM_FUT_VAL,NSE_TBG_COM_OPT_QTY,NSE_TBG_COM_OPT_VAL,NSE_TBG_COM_OPT_PREM,NSE_TBG_COM_TOTAL_QTY,NSE_TBG_COM_TOTAL_VAL
09-07-2025,92909471.00,36141984.00,172793058133656.09,385089287170.10,187724480.00,15768083136.18,40731230.8749,4280398.00,40222.69,39419.86,39821.28,37800.13,38128.25,37964.19,8729737.66,610826.47,592270.44,8748293.69,34280476,42117,40237,251015598,244653920,129846,5906223225.58,57865,2193279492.76,187711,,,,,,3045,31562537,42347.42,95305.69,76825,14896.64,1021825,70846.16,88145125,16933627.22,32308.18,0.83,4764346,345678.6,6200.75,0.5,94008121,17365048.62,124251.73,0.81,56,3.810826,132252,6998.879589,41.525589,132308,45.336415
10-07-2025,251471924.00,74569908.00,475516974743036.62,508269225310.85,245541950.00,20540117530.30,41648546.3852,5421090.00,45344.34,42048.64,43696.49,34758.29,34312.87,34535.58,8741591.40,588106.80,542404.01,8787294.19,80506858,54159,45765,251015598,244653920,929113,8850919987.12,64229,3585633926.85,993342,,,,,,3027,29276609,40396.74,86650.23,100960,19503.8,980035,67772.33,247334827,47253925.36,45884.14,0.95,4137097,297772.12,4942.78,0.51,252552919,47638973.61,138103.05,0.94,94,5.990166,102054,5360.414995,33.940495,102148,39.930661
11-07-2025,56818975.00,27801015.00,101650566231337.25,379848884216.25,733094230.00,60827342950.86,42958646.5374,12215037.00,44821.57,40856.43,42839.00,38331.75,36129.38,37230.57,8779675.25,608895.42,548371.32,8840199.35,21950626,63212,49378,251015598,244653920,441709,13759051611.42,45855,1863136163.01,487564,,,,,,3029,31858874,39220.41,97900.73,115191,22074.73,1149890,80226.03,51108107,9747926.7,30748.9,0.97,5710868,417129.92,7235.99,0.53,58084056,10267357.38,140285.65,0.92,41,2.944044,164184,8717.493114,38.233364,164225,41.177408
14-07-2025,62212771.00,29702923.00,112180997318104.84,368894563410.60,1321648850.00,109040361610.30,46479375.0151,19042198.00,39471.78,37467.95,38469.86,35748.65,36972.37,36360.51,8831656.71,553986.82,562833.09,8822810.43,23655169,52311,40487,251015598,244653920,258097,7126925951.59,80766,3882678609.94,338863,,,,,,3110,32605514,55572,99597.77,107276,20455.07,1076290,75263.77,57273104,10859332.15,31111.32,0.93,4939667,358767.58,5778.14,0.49,63396337,11313818.57,132608.3,0.89,9539,211.218185,79936,4889.21378275,37.86878275,89475,249.08696775
15-07-2025,69504896.00,30120478.00,125752595369085.50,337087850957.50,6634055950.00,548063838030.44,51369489.7813,63260077.00,39766.01,39319.43,39542.72,38567.57,39243.79,38905.68,8813161.23,653325.31,623370.34,8843116.19,24291781,49342,46022,251015598,244653920,779341,8757098859.37,64030,5883914417.16,843371,,,,,,3037,32388020,42032.85,96302.03,92278,17764.17,1147153,79039.93,64229100,12198245.07,27817.17,0.81,5275796,377014.46,5891.61,0.44,70744327,12672063.63,130512.88,0.77,4915,109.451073,92303,6110.426014,27.932514,97218,137.383587
16-07-2025,102216099.00,40542631.00,187261610405230.50,415248259977.50,225982380.00,18724621797.21,46153362.8483,5085100.00,43791.32,42304.22,43047.77,38955.45,38469.34,38712.40,8834914.67,661435.06,608525.55,8887824.18,39567416,40264,39403,251015598,244653920,223797,6065430611.55,58228,2549718006.25,282025,,,,,,3035,31313084,43504.97,94737.64,77451,14902.71,1183301,82565.96,96494663,18313112.56,35142.51,0.82,5721436,413048.48,6382.32,0.44,103476851,18823629.71,138993.5,0.79,2084,47.364485,898666,52348.2223855,49.5548855,900750,96.9193705
17-07-2025,225420929.00,65274282.00,420290192916161.38,456067101673.10,239658570.00,19834446236.46,44339505.0913,5174552.00,44705.16,42353.26,43529.21,37932.85,36273.10,37102.97,8879309.93,661663.78,578687.93,8962285.77,75860023,44804,41840,251015598,244653920,101975,5293749679.07,46433,3527204275.34,148408,,,,,,3047,30969770,37760.41,95271.51,91625,17639.94,1167560,82691.15,219946740,41628461.56,39625.77,1.01,5474189,400557.74,5980.94,0.46,226680114,42129350.39,145937.8,0.99,4512,100.21765,56243,3257.679534,18.200534,60755,118.418184
18-07-2025,57791762.00,28240555.00,101943661953864.19,376234281136.45,722235950.00,59260011662.53,47557811.2488,12479623.00,45638.67,42113.37,43876.02,36939.21,35014.60,35976.90,8954962.79,631661.09,567820.87,9018803.00,22316785,66451,59453,251015598,244653920,129376,6136842408.91,47621,2260064050.73,176997,,,,,,3059,31066834,34373.63,93115.96,132094,25263.83,1211570,86541.7,51295284,9708439.37,31250.67,1.03,6496478,485926.82,6372.76,0.51,59135426,10306171.72,149428.96,0.96,3284,74.971023,10201,567.698473,10.907473,13485,85.878496
21-07-2025,73512604.00,34474162.00,130849546281157.05,401352144133.30,1559142730.00,128052173394.25,56144921.3835,22563827.00,45130.23,46328.83,45729.53,35661.81,36994.53,36328.17,9011140.83,581015.66,590623.86,9001532.62,26581569,62076,60245,251015598,244653920,549459,11179005722.03,93570,5167180638.23,643029,,,,,,3094,32151726,33449.54,91473.41,122273,23527.43,1253949,89847.88,66212496,12533566.27,33720.96,0.85,7300108,551388.36,6414.25,0.5,74888826,13198329.94,153510.52,0.8,1682,38.824861,15695,985.307414,17.880414,17377,56.705275
22-07-2025,65368135.00,29864955.00,115766568776164.59,311503683574.10,6603303990.00,543485191685.37,59011194.4781,62547411.00,38828.09,36550.54,37689.32,37784.12,37093.96,37439.04,8993956.92,639476.34,559997.72,9073435.54,23089049,40428,38304,251015598,244653920,215579,9874082548.40,48403,6944822189.56,263982,,,,,,3052,31095531,34045.03,100573.81,79141,15209.18,1271194,88550.31,58420443,11070649.62,24721.86,0.97,6947692,506007.26,6428.51,0.5,66718470,11680416.37,134909.86,0.91,2239,49.29657,25728,1625.1271345,29.8318845,27967,79.1284545
23-07-2025,105578557.00,41728727.00,191354892592478.56,415499837424.55,235111130.00,19449215705.43,43971202.9286,5246155.00,45552.77,46148.19,45850.48,35622.64,36355.57,35989.10,9064920.96,593109.77,586103.40,9071927.33,39981107,55959,52383,251015598,244653920,105659,6649563823.18,58841,4855044141.27,164500,,,,,,3073,30354172,34959.87,93826.24,96817,18630.7,1315357,90565.29,98074933,18589724.38,35179.99,0.83,7503624,545764.88,6369.99,0.49,106990731,19244685.25,150745.97,0.8,2166,47.78924,87088,5803.737285,43.517285,89254,91.306525
24-07-2025,274746671.00,81491598.00,508910798386975.56,552505655170.55,311010070.00,25674255838.39,46783345.4526,6815656.00,54198.40,52072.03,53135.21,39525.05,38115.64,38820.35,9064066.74,658513.58,577626.89,9144953.43,89975779,62525,55262,251015598,244653920,99224,5250331776.97,47089,4301887139.88,146313,,,,,,3077,31888938,36226.1,100060.28,122085,23349.3,1464611,99161.08,266382618,50302712.65,48542.75,1.06,8364053,588367.19,6707.81,0.54,276333367,51013590.22,177760.94,1.04,2408,52.809495,63487,4011.235535,51.118785,65895,103.92828
25-07-2025,74243981.00,37302152.00,130177290565322.91,443856859909.15,910592110.00,74501059737.53,51644808.8692,15890915.00,54400.16,52443.64,53421.90,38328.93,35494.12,36911.53,9138965.86,636100.30,571460.97,9203605.18,27302615,75984,68321,251015598,244653920,456165,8114531028.37,63759,4538027215.46,519924,,,,,,3048,33212849,36025.67,96122.81,155844,29685.69,1816967,122311.13,65567568,12402295.62,38186.37,1.06,8676413,615433.44,6199.32,0.56,76216792,13169725.88,196382.51,0.99,1791,39.820308,42057,2625.690613,38.144863,43848,77.965171
28-07-2025,88360193.00,43132344.00,155955133709114.09,480320413956.35,1826762145.00,148299125394.66,56515472.8393,26930440.00,60646.48,59192.55,59919.52,33473.50,33984.62,33729.06,9195976.01,566475.66,582110.16,9180341.51,30857425,80172,69782,251015598,244653920,395607,8432372759.48,82010,6263988361.01,477617,,,,,,3109,34886306,34748.43,92169.65,170525,32147.32,4310680,292881.97,79535634,14954667.75,41779.26,0.95,8824559,640845.62,6252.78,0.58,92841398,15920542.66,373061.33,0.91,3381,73.567835,32074,1928.4570395,36.1695395,35455,109.7373745
29-07-2025,82069167.00,38894600.00,144899994710985.88,399223153918.25,7055552280.00,568502024758.62,65286265.1707,71769806.00,58625.15,58981.24,58803.20,33574.35,34952.97,34263.66,9173262.78,524081.41,553282.70,9144061.48,28022311,77775,72808,251015598,244653920,74515,7594520195.67,45136,4691978536.00,119651,,,,,,3062,32053975,32113.3,94794.5,218701,41132.17,4487284,304074,74251961,13934702.43,34424.94,0.83,7817206,555297.04,5497.37,0.51,86775152,14835205.64,385128.48,0.79,2710,59.329835,148160,10189.6323885,47.7163885,150870,107.0462235
30-07-2025,125638601.00,52880875.00,227656175988070.44,488316954884.90,238175980.00,19486718148.40,41372618.9590,5794866.00,66221.40,66117.91,66169.65,34344.11,34100.83,34222.47,9137964.47,569106.37,549815.64,9157255.20,45978732,73868,72631,251015598,244653920,81340,4887965673.08,57648,4278450313.47,138988,,,,,,3075,30534109,31198.57,89523.19,188947,35673.01,3905261,265773.02,118118831,22231746.06,43441.75,0.84,7519770,533871.54,5389.94,0.48,129732809,23067063.63,350277.72,0.81,2477,54.472255,37025,2322.962042,49.992542,39502,104.464797
31-07-2025,405503828.00,138985368.00,755468866531689.88,902554736422.85,371205840.00,30232690255.21,49591246.1998,9110939.00,102524.19,104483.94,103504.06,38352.98,37703.09,38028.04,9150157.48,602727.83,562014.30,9190871.01,122866189,151691,157353,251015598,244653920,68468,6462311064.45,47277,3842981257.79,115745,,,,,,3067,35136744,36607.17,107992.32,338035,63877.94,3676968,249131.7,398861888,75070075.8,83630.41,0.91,6641940,476810.86,6625.06,0.59,409518831,75859896.3,403265.11,0.91,2227,49.276029,30373,1912.2652125,40.3957125,32600,89.6717415
01-08-2025,70436535.00,35551340.00,125524178243943.30,517652486722.35,1102821280.00,89541609080.76,48653078.4342,20437619.00,50993.09,48155.63,49574.36,37259.90,35493.17,36376.54,9184571.35,595138.63,569860.04,9209849.93,27395304,73505,62099,251015598,244653920,271066,7951128962.53,105335,4283654295.31,376401,,,,,,3055,33267639,35554.77,94819.41,132590,24936.93,1184702,80321.29,65245898,12182351.18,45164.6,0.97,5190637,370066.65,6600.65,0.55,71753827,12657676.05,157023.47,0.93,2501,57.465145,84935,4735.412205,67.240205,87436,124.70535
04-08-2025,64845779.00,31000256.00,115029302102579.80,423573849362.75,1658946450.00,134351585183.65,55966356.0548,25332594.00,39135.85,41982.27,40559.06,30524.99,32214.71,31369.85,9202163.10,519000.42,574229.12,9146934.41,24866781,44714,47270,251015598,244653920,273452,7716827460.29,69825,6257204683.85,343277,,,,,,3116,31102663,31694.02,83320,90751,17019.1,1050925,72597.68,59837332,11137356.45,35974.01,0.85,5008447,365573.76,6383.38,0.5,65987455,11592546.99,131974.17,0.82,2301,52.312168,73283,4621.361569,60.454569,75584,112.766737
05-08-2025,61187193.00,28012415.00,108668675365059.75,339553008669.00,6974806410.00,563514409191.26,52884737.3913,66598025.00,36604.04,32685.64,34644.84,32926.16,31766.07,32346.12,9141655.77,541675.58,506750.20,9176581.15,22430424,48882,43212,251015598,244653920,771497,9197414501.05,69449,4883226935.19,840946,,,,,,3080,30174641,29045.21,88655.41,93665,17604.02,971789,67338.98,56658776,10538076.24,28319.81,0.97,4528417,328791.29,5635.49,0.53,62252647,10951810.53,118898.3,0.93,3209,71.465054,81943,5212.156513,42.870513,85152,114.335567
06-08-2025,110549610.00,44559377.00,199232583914998.34,471153610533.65,273987090.00,22182782882.29,43995432.7474,6451254.00,41985.53,41251.70,41618.61,32802.76,33505.25,33154.01,9169862.76,527259.01,531437.78,9165683.99,41118192,44858,48481,251015598,244653920,186560,6120520325.80,59864,2528830022.66,246424,,,,,,3093,31895095,27925.29,89122.97,90443,16969.61,1026378,69499.53,105490242,19560553.82,41212.33,0.98,5059368,362704.57,5903.03,0.58,111666431,20009727.53,133584.5,0.95,3610,79.725595,209683,12324.867138,66.483638,213293,146.209233
07-08-2025,336280805.00,96570318.00,612603069655713.12,697738376847.15,413649080.00,33309683096.48,47109141.3595,9136317.00,56592.47,55651.85,56122.16,32401.61,33325.20,32863.40,9159391.26,506481.62,541771.74,9124101.14,105869129,81831,76895,251015598,244653920,339402,7177182196.22,62776,3192764185.47,402178,,,,,,3079,32660166,32075.98,98041.49,152596,28439.1,1198543,80625.17,330887228,60885124.49,63835.98,0.91,5393577,375182.47,5937.86,0.57,337631944,61369371.23,178838.11,0.9,4458,98.83146,156975,10073.299481,56.587481,161433,155.418941
08-08-2025,68756525.00,33573186.00,120900609377790.50,451130721031.70,1122047945.00,90147949393.26,46096453.6231,19783173.00,45246.32,41254.85,43250.58,33551.71,31221.20,32386.46,9119195.74,573594.65,502212.20,9190578.20,26982162,61468,57120,251015598,244653920,134807,7681849792.57,49484,1809483738.63,184291,,,,,,3057,30596780,28389.16,100444.68,124978,23262.44,1097108,73895.03,63288503,11708193.59,39092.01,1.1,5468022,381867.35,6021.07,0.56,69978611,12187218.41,142270.55,1.04,3126,69.4754905,171064,10699.239972,61.939972,174190,131.4154625
11-08-2025,71330482.00,33843023.00,125213528514360.20,426037477968.20,1788951130.00,143695222064.03,52652894.2505,26611035.00,37977.02,41489.30,39733.16,28212.47,30362.86,29287.67,9183791.13,488422.68,557234.89,9114978.92,27306981,52244,54048,251015598,244653920,1052162,9951739236.01,85518,3717415464.12,1137680,,,,,,3109,31323937,26128.35,81193.79,104963,19580.94,1011130,65548.96,65874313,12155907.83,36995.02,0.88,5456169,365445.02,5608.73,0.53,72446575,12606482.75,127733.65,0.84,3995,87.879878,153359,9730.8185815,44.4270815,157354,132.3069595
12-08-2025,93779941.00,40654661.00,167643621880721.06,444298397365.25,8628420860.00,695345020971.60,55835418.6403,86063339.00,42402.20,41318.19,41860.19,30218.27,28927.62,29572.94,9109550.74,538176.54,509056.45,9138670.84,31362182,65114,60180,251015598,244653920,493459,7916322303.70,51909,3093232333.15,545368,,,,,,3079,29755013,26785.25,79108.56,125460,23440.08,936722,62925.46,88574824,16403958.04,39478.75,0.92,5205117,360404.15,4951.09,0.51,94842123,16850727.73,130795.38,0.89,5634,123.98408,172918,10817.383303,33.828803,178552,157.812883
13-08-2025,126472482.00,49138589.00,227848712055006.19,518430805267.75,320155920.00,25872443120.89,36966231.7733,7270123.00,44951.90,46867.09,45909.50,32920.04,34290.34,33605.19,9130223.33,547125.95,567045.37,9110303.92,48081613,48514,49623,251015598,244653920,116820,10338103126.40,58682,2881049111.06,175502,,,,,,3077,30574858,33168.58,87454.46,90785,16955.8,1098906,77767.07,120835566,22369953.14,46007.42,0.88,5636916,414918.07,5835.66,0.49,127662173,22879594.08,146565.95,0.86,6095,136.274938,748624,44465.02765275,62.72165275,754719,198.99659075
14-08-2025,254227220.00,74917196.00,464446571242771.50,519045039558.90,307037140.00,24820609127.57,40747107.6415,6557791.00,40908.97,39838.79,40373.88,30609.17,30100.94,30355.06,9103874.06,529462.45,496567.40,9136769.11,84747846,36755,38803,251015598,244653920,124757,8241289234.22,53577,1841472493.74,178334,,,,,,3059,29004891,31864.46,83349.66,79392,14872.58,947563,64874.32,249012625,46071450.57,47069.45,1.01,5214595,373206.56,4835.05,0.49,255254175,46524404.03,131651.4,1,4222,93.894439,107886,6292.09260475,17.72960475,112108,111.62404375
18-08-2025,72787355.00,34973581.00,126648287215619.06,453485500044.15,1656201310.00,135190582165.30,46105518.3512,23518199.00,47820.24,52187.55,50003.90,33155.67,37128.64,35142.15,9126011.70,590005.82,670417.13,9045600.39,27567978,72067,80396,251015598,244653920,1101171,11412347919.60,129493,6567557245.36,1230664,,,,,,3160,34634272,36808.22,106993.56,158744,30102.77,1458644,100341.59,63937868,12028960.08,37584.8,0.92,8849487,635868.64,7763.75,0.51,74404743,12795273.08,175792.91,0.85,6792,146.98265,8005,467.535092,12.641592,14797,159.624242
19-08-2025,68794868.00,30615209.00,120509821468204.20,330119678053.00,7129461040.00,581873342437.20,49281603.2475,68736112.00,38014.67,38720.99,38367.83,33779.63,34841.57,34310.60,9037059.07,602889.08,580813.19,9059134.96,24806218,45654,43806,251015598,244653920,97311,5255614356.86,46479,3008165720.71,143790,,,,,,3090,31268534,36830.28,87634.99,80798,15299.09,1178730,80549.28,61276361,11518014.04,26943.5,0.82,7518507,532968.11,6068.47,0.5,70054396,12146830.52,128860.34,0.78,7128,151.7949755,16931,886.6789625,10.3144625,24059,162.109438
20-08-2025,107956039.00,42752295.00,193335636602366.56,434610287492.15,235717870.00,19317782426.07,44362114.1637,5207249.00,46229.92,45336.94,45783.43,38332.53,38222.28,38277.40,9050346.62,652036.35,590638.91,9111744.05,42141157,46270,44805,251015598,244653920,568521,6960116926.57,77196,3311077593.27,645717,,,,,,3076,31573448,44516.65,96170.86,89295,16903.26,1337175,89676.55,99803751,18768165.06,37023.3,0.82,8152288,565398.6,6437.73,0.47,109382509,19440143.47,150040.84,0.79,5032,106.760195,35850,2200.39743025,18.21668025,40882,124.97687525
21-08-2025,265993108.00,78847157.00,492123295651140.19,534894865066.30,291074000.00,23914233605.64,42615338.9870,5867618.00,48499.61,48658.37,48578.99,38226.31,36474.39,37350.35,9103224.50,652254.47,551146.06,9204332.91,90637676,46568,54243,251015598,244653920,137911,4911176167.43,57649,3338828136.54,195560,,,,,,3080,31838998,36834.25,97000.94,100326,19060,1415231,97745.72,258239880,48658163.98,47496.74,0.94,7753228,554165.59,5992.74,0.54,267508665,49329135.29,170295.2,0.93,5142,109.2022235,43025,2507.415201,23.266701,48167,132.4689245
22-08-2025,68417716.00,33438333.00,120112603807138.30,384713374710.20,833893710.00,68143669598.35,50647217.0357,13688161.00,52877.33,49719.35,51298.34,32356.27,31917.58,32136.93,9196886.59,596951.78,500512.69,9293325.69,26186108,77694,72086,251015598,244653920,110471,5405012811.35,49388,1975713525.53,159859,,,,,,3063,28267736,43515.5,82241.48,146278,27642.69,3763081,259273.12,60620270,11454687.98,33280.32,0.97,7797446,556572.41,5191.02,0.55,72327075,12298176.2,325387.15,0.91,5527,117.809503,52960,3272.04148275,23.49648275,58487,141.30598575
25-08-2025,77033601.00,34407730.00,135854483217015.20,354709061381.15,1491148190.00,121580413733.32,51236137.2945,20152334.00,54687.15,56796.73,55741.94,30712.03,31339.64,31025.83,8406467.81,539070.08,531772.42,8413765.47,28837762,69646,71073,251015598,244653920,664861,7906382005.47,104060,6810734411.62,768921,,,,,,3119,29222882,38907.01,81587.54,210345,39590.61,4804600,329889.72,69053649,13022706.85,30473.26,0.87,7979952,562741.47,4997.64,0.48,82048546,13954928.65,404951.23,0.82,5279,110.3813775,51664,2776.407194,23.805694,56943,134.1870715
26-08-2025,97992363.00,42301188.00,174075838774092.19,398068818210.90,6785967350.00,547113915670.11,58047145.9909,69353554.00,69003.74,65260.58,67132.16,35552.67,33500.49,34526.58,9284235.67,613465.42,534866.57,9362834.53,31930811,130866,123146,251015598,244653920,113459,7605958550.68,49122,3952836029.72,162581,,,,,,3095,35369835,57844.81,146510.86,327228,61249.08,4482954,302394.05,89530319,16799502.06,34420.23,0.95,8462044,608081.82,5386.65,0.57,102802545,17771227.01,403450.01,0.91,5572,115.921819,46904,2678.5212335,31.1287335,52476,147.0505525
27-08-2025,,,,,,,,,,,,,,,,,,,,,,251015598,244653920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586,54.40152,19794,1183.880558,17.133558,22380,71.535078
28-08-2025,359852735.00,121014077.00,660381707764813.00,780561470929.20,214525010.00,17333742136.74,46815074.1598,5442752.00,100930.15,99944.61,100437.38,32194.55,30302.23,31248.39,9355782.84,569034.84,497937.75,9426879.93,112280142,171282,154373,251015598,244653920,421547,8762158239.29,118995,6362409900.82,540542,,,,,,3085,33832060,39980.69,102774.47,359090,66764.51,3815910,255974.15,354124882,65626934.17,72659.22,0.96,5727853,411236.6,5396.92,0.64,364027735,66360909.43,400794.8,0.95,5488,114.895396,34409,1921.866077,29.733077,39897,144.628473
29-08-2025,,,,,,,,,,,,,,,,,,,,,,251015598,244653920,79693,5960231425.79,46778,1306021531.82,126471,,,,,,3110,31233434,39412.56,90936.81,109177,20280.36,1017690,68637.74,97742994,18066224.42,46286.72,1.03,4081253,288204.55,5139.11,0.54,102951114,18443347.07,140343.93,1,4597,98.057073,95323,13180.64029525,40.92929525,99920,138.98636825
01-09-2025,117371799.00,42011471.00,212229315866681.94,442228216904.35,408764530.00,32895725136.91,50801234.1294,7622548.00,39482.34,41183.17,40332.75,32351.01,33873.17,33112.09,7853857.57,517282.34,538252.58,7832887.33,44153235,44724,45594,251015598,244653920,351781,9556135236.85,127986,6792561497.34,479767,,,,,,3168,30411569,39362.58,84799.42,83823,15603.6,882004,60016.05,113411096,20939822.65,39093.66,0.87,3960703,283108.93,5129.16,0.45,118337626,21298551.23,119842.47,0.86,4463,91.253085,53775,3386.7973905,35.7263905,58238,126.9794755
02-09-2025,365679588.00,103837367.00,671513025375083.50,743210537933.35,632535990.00,51003784463.35,50474133.3244,11196268.00,57452.23,56139.09,56795.66,36604.18,36235.00,36419.59,9239091.38,736138.84,587315.46,9387914.76,120593950,63466,62812,251015598,244653920,160519,6394368907.18,48417,4109005465.80,208936,,,,,,3148,32683267,44721.94,93244.72,117700,21959.16,975666,66493.02,361333276,66842632.01,68710.96,1.06,4346312,308670.53,5610.1,0.47,366772954,67239754.72,162773.24,1.05,5577,103.5926075,143516,9537.73591,52.01741,149093,155.6100175
03-09-2025,67322251.00,30938823.00,120113445354630.66,426839366909.25,2472058840.00,198768810828.11,52792183.4607,31698987.00,41845.51,41124.65,41485.08,37534.72,38459.61,37997.17,9378524.44,598107.69,572882.95,9403749.18,26711123,49272,48112,251015598,244653920,163812,7654179012.87,61314,6702093986.17,225126,,,,,,3152,32699708,47017.23,95965.54,94200,17565.92,927673,64646.34,63125962,11703459.89,37174.15,0.88,4196289,307884.65,5509.79,0.43,68344124,12093556.8,124896.2,0.84,7997,141.933568,48231,2798.700027,49.384027,56228,191.317595
04-09-2025,81290039.00,36031594.00,146025364254850.44,449008981797.05,8930133780.00,722908139590.89,58387002.2629,95275676.00,45884.71,44417.62,45151.17,37796.66,36714.35,37255.51,9365835.79,709247.63,597064.44,9478018.98,28821193,65442,66122,251015598,244653920,128693,4719295981.02,49353,2216055379.34,178046,,,,,,3154,33627809,46031.41,105477.29,128507,24089.45,1117390,77932.3,76217754,14231359.1,38808.5,1,5072285,371177.32,6092.4,0.49,82535936,14704558.17,146922.65,0.96,8039,148.555393,50617,2981.530525,36.489025,58656,185.044418
05-09-2025,132401109.00,52818419.00,240962327957787.59,584603470385.30,476901830.00,38589327073.72,41706553.8484,10816273.00,48567.77,49144.34,48856.05,33480.44,33523.40,33501.92,9472097.21,559313.94,511687.92,9519723.22,46500358,60552,60496,251015598,244653920,948842,7418250695.54,81908,2318637405.41,1030750,,,,,,3144,29537294,48412.14,81938.01,117275,21897.44,954635,64429.74,127763107,23767431.47,53153.77,1,4638002,328801.33,5306.58,0.57,133473019,24182559.98,144787.53,0.98,8391,152.730725,60050,3623.097154,46.702154,68441,199.432879
08-09-2025,144457915.00,54284025.00,264001781638116.59,522045027502.80,478214000.00,38790054409.22,46823126.6257,9396885.00,45298.69,45735.32,45517.01,32850.36,32585.11,32717.74,9514388.23,575821.18,504370.53,9585838.88,53299601,54487,52075,251015598,244653920,538699,4410658683.94,89610,3571606291.54,628309,,,,,,3152,30093593,38321.76,80859.07,98624,18522.39,916975,63048.73,139763147,26058906.71,46890.1,0.96,4694768,341271.45,5314.41,0.48,145473514,26481749.28,133775.63,0.94,9067,170.323308,67734,4034.081756,33.073256,76801,203.396564
09-09-2025,276741179.00,78729548.00,510998319336363.50,567059412884.45,474643440.00,38535836955.35,42847180.5159,8520224.00,41964.32,40944.41,41454.37,29612.14,30848.26,30230.20,9574089.12,536212.01,541640.97,9568660.16,95156792,31020,31698,251015598,244653920,125815,6874000259.56,49191,4690252050.35,175006,,,,,,3124,28540157,35396.66,79908.68,59612,11193.5,775605,53157.75,272349616,50784001.32,51744.35,1,4391563,315830.62,4961.59,0.44,277576396,51164183.19,121057.19,0.99,6941,132.472071,43959,2580.149267,32.171767,50900,164.643838
10-09-2025,60368133.00,28130104.00,106541881340566.20,392768363773.40,1926802950.00,157139719094.80,47976737.5086,24919132.00,43419.56,45700.00,44559.78,36912.45,38856.07,37884.26,9555804.59,643858.18,707658.34,9492004.43,24151766,53286,59025,251015598,244653920,1495877,10562900054.50,80973,5740123199.68,1576850,,,,,,3136,32450008,39896.37,102041.4,109906,20745.55,1095691,75185.71,54359796,10227481.46,32437.71,0.87,6008337,426706.67,6839.12,0.46,61573730,10750119.39,135208.09,0.82,5727,109.73887,68230,3815.74199,40.66299,73957,150.40186
11-09-2025,49630213.00,22486522.00,86476677381908.95,282221253191.65,6385785490.00,520690037375.86,51881786.7298,54691549.00,34137.00,32908.37,33522.68,37994.93,37604.15,37799.54,9481304.83,665099.37,622514.74,9523889.46,18562871,27445,27767,251015598,244653920,137914,12255868417.48,50593,4125581885.28,188507,,,,,,3159,30695559,36576.74,96204.83,53889,10192.35,1008720,68756.17,43807410,8234676.07,21548.74,0.94,5822803,412991.67,6673.39,0.52,50692822,8726616.26,107170.65,0.88,5669,109.309012,69356,4073.324074,37.350574,75025,146.659586
